5.035563577344765349e+02,0.000000000000000000e+00,3.251140842117703187e+02
0.000000000000000000e+00,5.030725071516199591e+02,2.350030082116837207e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
